Review,Score
"시원시원하고
장첸 마석도 캐릭터 확실하고
나머지 캐릭터들 연기 받쳐주고??

진선규 김성규 보물배우들의 발견

여느 범죄영화와 다를바없으면서도
마동석 캐릭터가 웃기고 마동석이 생활밀착형 히어로여서 웃기고
고구마없는 전개가 맘에 듦
뻔한것치고 연출도 세련된 편

회갑연장의 장첸 원테이크 액션씬이 인상깊었고
전체적으로 액션씬들이 화려해서 볼맛나는 영화

다만 그럼에도 마동석은 왜 비리경찰인지, 여성 캐릭터들은 왜 여전히 무기력한지.... 현실 반영 같으면서도 조금은 안타까운 영화",4
마동석이 범죄자들 뺨 후려갈길때마다 짜릿하고 통쾌해...!,4
장첸 너무 무섭고 잔인하다ㅠㅠ,4.5
앞으로의 동석유니버스 기대가 됩니다,4
꿀잼!,5
장르에 대한 감독의 애정이 총성도 없이 화면 밖으로 뚫고 나온다.,3.5
"넘 잔인해서 ㅠㅠ 보기 힘들엇음
영화관에서 보면 재미잇을지도
한국판 마블느낌 ㅋㅋ",3.5
이 영화때문에 대만의 슈퍼스타 위대한 배우 장첸을 설명할때 꼭 (윤계상 아님)이라는 수식어를 달아야한다.... 딱하게도 우리나라에서는 이 영화의 장첸이 더 유명하기 때문에,보고싶어요
캐릭터만 잘 살려도 재미는 따라가는구나,3.5
룸싸롱씬 길고 준강간씬 나와서 보기 힘들었음...,2.5
그저 대중성만을 위한 영화인 것 같다. 뻔한 전개와 뻔한 결말. 마동석 팬이라면 볼만 할 듯.,0.5
"범죄도시2가 더 재밌다는 느낌..?

범죄도시2를 보고나서 1을 보니 그러한 느낌이",3.5
"중국놈이고 일본놈이고 왜 한국에서 지랄이신지
마석도 곡성군으로 출장 보내줘...주먹으로 하는 퇴마",4.5
캐릭터의 중요함,3
니 내 누군지 아늬,4
"악역 캐릭터들이 너무 잘 만들어졌다 생각..!!
장첸부터 장이수,,, 그 옆 부하들까지도 눈에 잘 들어온 영화",4
흥미로운 시리즈의 탄생.,4
마석도와 장첸에 몰입하고 봄. 사이다,3.5
저기요!!! 이렇게 잔인하다고 말안핶잖아요!!!!,3
,2.5
보는 내가 다 아프더라,3.5
"적절하게 섞여있는 코믹씬과
시뻘건 칼빵씬이 공존하는 기이한 영화",2
"본격 마동석 이세계물 시리즈의 시작.

범죄자 일부에게 서사를 넣으려는 건 좋은데, 그게 빌런을 치켜세워주기만 하지 좀 겉도는 느낌..",3
"""어 싱글이야""",3
프랜차이즈가 된 마동석표 액션무비.,3
여전히 매운 마석도 주먹,3
설탕냄새 가득한 한국영화에 시원한 사이다 한잔,3.5
이제 2 보러 가야지~,2.5
개쩌렀다,5
"2를 먼저 봤는데, 여러면에서 2보다 못한 것 같음. ‘굳이?’ 싶은 연출로 가득 차 있음. 1이랑 2는 지향점이 다른 것 같긴 한데, 그럼에도 1은 모든 게 과잉인듯. 한가지 너무 좋은 건, 장첸이 멋있어 보이지 않게 연출한 것임. 윤계상이 존멋탱인 건 부정할 수 없지만 장첸이 멋있어 보이지는 않도록, 과몰입 못하게 캐릭터 표현을 딱 구질구질한 개스레기로 해줘서 좋았음. 이런 장르에서 악역에 멋지고 좋은 서사 줘서 악당을 멋있게 만들다 망트리타는 무수한 케이스를 돌이켜 보면..ㅋㅋ",2.5
"매력없는 투박함과, 간간이 터지는 구간이 완급 조절로 보이는 착각",2.5
이정도면 잘 뽑은 한국식 형사물. 한국식 형사물의 흔한 소재에 적절한 신선함과 재미를 가미.,3.5
"220624
범죄도시2 보기 전에 맛보기로. 제목이 범죄도시인 이유가 있었구만. 조폭이고 경찰이고 범죄가 아닌 것이 없다! 불편한 설정과 장면들이 있었지만 그럼에도 장첸의 극악무도함과 마동석의 웃음코드가 적절히 어우러져서 시간 가는 줄 모르고 봤다.",3
"전형적인 내용이지만 마동석의 핵주먹 펀치와 윤계상, 진선규의 존재감 돋는 연기가 영화를 살렸다.",3
2를 먼저봤는데 개그포인트는 2가 더 재미있었던듯,3
범죄도시2 보고 각잡고 다시 봤다.,3
공공의적 그감성,3
웃겨,3
여러 명대사를 남긴 역시 명작 액션도 재밌고 중간중간 재미요소도 많았다,4.5
"아빠랑 여름방학에 같이 쇼파에 누워서 봤다
이런 영화 즐겨보는 편은 아니지만
아빠랑 같이 볼수있어서 행복했다",4
"컷전환이랑 카메라 무빙, 음악이 좋아서 몰입해서 봤다. 마동석, 윤계상, 진선규 연기 진짜 넘 잘해. 윤계상이 진짜 개무서운데 마동석 나오면 마음 놓임. 진짜 손으로 한 대 치면 기절하는게 마동석이라서 이해되는 듯. 다른 배우였으면 주인공 버프라고 했을텐데 마동석이라 너무 이해되고 개연성 생김.

- 너 혼자니?
- 어 아직 싱글이야.
이 대사 애드리브라고 알고 있는데
캐릭터 성격 너무 잘 드러난 key 대사인듯

*원래 4점 주려했으나, 마동석이 룸쌀롱에서 노는 장면과 같은 여성인 인권따위 개나줘버린 시대착오적인 내용 때문에 3.5로 내림.",3.5
답답했던 코로나 지긋지긋했는데 마동석 주먹으로 빵빵 날려줌 손석구미침,3.5
마동석이 갖고 있는 이미지를 가장 잘 표현한 영화가 아닌가.,3
,4
범죄도시를 청소하는 마블리어로,3.5
심심풀이땅콩용으로 보기엔 아깝다,4
"범죄도시2를 보기 위해 봤다.
괜히 봤다.
고구마가 없는 주인공의 화끈한 사이다는 좋으나 왜 이런 영화조차에서도 여혐은 빠질 수가 없는가?",1.5
범죄도시2 먼저 보고 1 봤더니 장첸이 순한맛이네,3
그러게 총을 들고 다니지 그랬어요,4
니 뉘기야,2.5
마라탕이 뭐 건강에 좋으라고 먹는건 아니지,2
"2편을 먼저 보고 1편을 봤는데, 보면서 드는 생각이 계속 2편을 참 잘만들었다는 생각이 들었다. 다른 점들이 몇몇 있지만 가장 눈에 띄는 점은 일단 극중의 분위기. 15세이용가와 청불의 차이라도 되는 듯 분위기 자체는 유쾌하면서도 욕설도 그리 부각되지 않던 2편과는 달리 1편은 분위기 자체가 무겁고 뭐 걸핏하면 쌍욕하면서 싸운다. 아니 뭐 현실적이라면 현실적인데, 개인적으로는 욕설을 분위기 잡아야 할 때만 써서 긴장감을 높여주는 장치로 썼으면 더 좋지 않았을까라는 생각. 너무 남발되는 건 그냥 취향상 흔해빠진 삼류 한국영화같아서 좀 그래. 그리고 이건 영화관에서 2편을 보고 집에서 1편을 봤기 때문의 차이인지는 모르겠는데 액션씬도 스토리도 그렇게 시원시원하지가 않았다. 그런데도 배우들 연기는 작살나가지고 아니 근데 그럼 이거 결국 마동석 장첸 투툴영화인거 아닌가? 하는 생각이 들어버린다. 정작 이건 2편때는 생각도 안 났던 건데.",3
장이수가 장첸인 줄 알고 있던 나 .. 쩝,4
"폭력으로 악의 연쇄를 끊을 수 있다는 착각.
약자는 대상화되고 어김없이 등한시되며 또 다른 폭력은 합리화된다.",1
"범죄도시2 나와서 드디어 봤다.
가장 좋은 장면은 장첸의 첫 등장. 장첸의 '무서움'을 살벌하게 느꼈다.
하지만 초반 장첸의 무서움이 영화 후반부에 가면서 갑자기 사라져버렸다. 당연히 마동석, 당연히 경찰의 정의 구현, 실제 사건 기반이므로 어쩔 수 없지만 영화로 보면 좀 김빠지는..
그래도 액션신 보는 재미 있었음.",3
사람들이 좋아하는 것을 잘 찍었다.,3
시원시원한 마동석 액션,4.5
장르가 마동석,4
마동석 영화 윤계상 하드캐리,3.5
솔직히 존나 재밌음,4
"얘나 쟤나 다 거기서 거기
그냥 다 죽었으면~ 하고 봄",2
안타고니스트의 교과서.,4
시원시원해서 내 스트레스가 다 풀리는 느낌! 생각보다 괜찮았다,5
마동석이란 캐릭터를 앞세워서 정의의 폭력!! 이런 로망 실현하려는게보여서 넘 찜찜ㅋㅋ,2
"마석도가 아닌 마동석
윤계상이 아닌 장첸",4
예상한 거에서 단 1%도 벗어나지 않음,2
"한창 마동석류 영화들이 쏟아져 나올 때, 비슷한 내용과 액션에 질려서 이 영화를 보지 않았다.

하지만 이 영화가 그동안의 영화와 다르게 평가받는 이유는 시나리오에 있다. 장첸이 조직을 점거하며 세력를 불리는 과정을 매력적이게 풀어내어 권선징악의 흔한 구도를 긴장감있게 만들어 주었다고 생각한다.",4
뺨때리면..쓰러지게 ㄱㄴ?,4
재미와 액션 모두 챙긴 현실감있는 영화,4.5
그냥 마동석이 때리는 영화.. 딱히 재미있지..,3.5
"전형적인 범죄수사물을 하드캐리하는 마동석, 배우의 존재감이 캐릭터와 각본을 한창 앞서나가지만 그러기에 더 흥미로웠다",3
마동석이 장르.,3
"걍 먼가 밈이 많아서 안봤는데도 내용 대충 알고있었음
그래서그런지 재밌는지도 모르겠고 캐릭터도 별 매력도 없었음
왜 인기많은거지??",2
중국어 대사 예측하기:,3
"조폭에 대한 미화 없이
통쾌하다",4
2편을 먼저봐서 그런가 2편보다 살짝 아쉽다..ㅠ,3.5
이런 띵작에 페미들이 몰려와서 평점을 망쳐놓네ㅋㅋㅋ 진짜 역대급 한국영화 입니다 꼭 보세요ㅋㅋㅋ,5
마동석이가 없으면 어쩔뻔했냐!!!!,4.5
"캐릭터의 힘으로
2.9/5점",3
"재밌는 건 인정, 대림동 혐오 느낌은 다소 아쉽",3
220616 시즌,4
화끈하네,3
전형적인 구성이지만 개성있는 캐릭터가 만든 매력적인 영화,3.5
장르가 마동석,3.5
"마동석 쇼
한국영화는 갈루록 질이 낮아진다",2.5
"완벽한 마동석에 맞춤 정장을 입은 느낌이다
거기에 매력있는 악역은 덤",5
올바른 마동석 사용 설명서,4
"소재가 문제가 아니라 풀어가는 방식이 문제였다.
주제는 뻔해도 잘 풀어낸 한국 오락영화.",4
"일단 나는 2를 먼저 본 뒤에 1을 봤음
살면서 속편이 1보다 재밌었던 시리즈는 처음이다
나쁜 녀석들 느낌이 너무 강하고 많은 사람들이 지적한 룸싸롱씬은 “씨발 오빠 조때써”때문에 집어넣은 거 같은데 정말 필요없고 캐릭터 매력까지 깎아내림 오히려 2에서 나온 히어로같은 느낌이 훨씬 나았음 장첸이 왜그렇게 인기가 많았는지도 이해가 안된다 특별한 부분이 전혀 없고 어딘가 지나가면서 본 빌런 중 하나였음 진선규도 이런 역할보다 불한당의 계장이나 사바하 스님이 훨씬 잘어울린다 그냥 총체적 난국 깡패영화였는데 여기서 2를 뽑아낸 게 대단하다",1.5
국산이건 만주산이건 그 유전자남은 진짜,3
너 내가 누군지 아니,3.5
"나쁜놈은 그냥 나쁜놈.
나쁜 놈에게 사연을 부여 하지 않고
오직 사건 해결에만 집중한다.",3
이제 윤계상 얼굴만 봐도 무서워서 지릴듯??,4
마동석의 액션은 시원하다....,4
노잼여혐알탕영화의정석,1
♡,3
시원시원한 영화 ㅎㅎ,4
킬링타임용으로는 괜찮은,3.5
그의 주먹은 총소리가 난다,4
룸싸롱에서 여자 끼고 왜 노는데,2
재밌는 킬링타임용 진실의 방으로 ~ 이 대사가 제일 기억에 남음,4
,4
일단 전체적으로 구리고 범죄도시 마지막 장면마다 사이다?랍시고 마석도가 범죄자 때려잡는 씬들.. 너무 오글거림 시즌2도 강해상 마석도 앞에서 맥도 못 추는 거 보고 힘빠짐 웃겨서..유치뽕짝,1
아빠땜애 5번인가 봄,3
한국영화 특유의 클리셰들은 여전히 아쉬우나 악당과 액션씬은 장르적 쾌감을 느끼기에 충분하고도 넘쳐흐른다.,4
넋놓고 보기 좋은 한국식 오락영화.,3.5
"때린다. 부순다. 무너버린다.
(최남선의 시 : 해에게서 소년에게)",3.5
"하도 마블리~ 마블리~ 하길래 봤다. 세상 듬직하네. 영화 베테랑에서처럼 배신,이 없어서 좋다. 또 우리편,이 이겨서 좋다.",3
,2
혼자니?,4.5
개노답 삼형제,4
생각보다 잔인하고 생각보다 덜 잔인한 마동석 히어로물,3.5
주연들의 호쾌한 연기가 마음에 들었습니다.,4
막히는 것 없이 시원시원.,3
"한국 범죄 영화는 타짜의 영향력 아래에서 벗어나기 힘든 것 같다는 사실이 피부로 와닿는다. 배우들의 수준급 연기력은 애드리브를 포함해 대사들을 쫀득하게 만들어주었다. 편집이나 촬영은 어떠한 미학적 의미도 없이 단순히 대중들을 위한, 재미를 위한 선택들로 나열된 것 같았으나 충분히 유려하고 그 목표를 달성한 듯 싶다.

이처럼 목표를 깔끔하게 달성한 이 영화가 유일하게 남기는 찝찝한 뒷맛은 역시 범죄영화가 담아내는 시대의 사회상인데, 사회에 대한 비판적 의식을 녹여내는 데에는 성공했을 지 모르지만 과연 이 영화에서 묘사하는 사회가 지금 여기의 사회인지에 대해서는 관객들에게 다소 의문을 불러일으키는 듯 싶다.

나는 이 영화가 부패한 공권력, 빌런히어로 를 정당화한다고 생각하진 않는다. 다만 영화가 의도적으로 에둘러 비판하려는 목표물이 올바르게 설정되었는가에 대한 아쉬움이 남을 뿐이다.",3.5
"혼자왔니
미치게따
촟대써",4.5
한국형 히어로. 하하.,3
스토리는 재밌었다. 다만 진부함은 조금이라도 있지 않았나…싶다. 또.. 너무 아플것 같다..,2.5
장첸 연기 너무 좋다,3.5
"마동석의 매력을 확실하고 여실없이 보여주는 작품

액션 영화라기 보다는 슈퍼히어로 영화가 맞지 않나
싶을 정도로 마동석 배우의 활약이 돋보였습니다

액션 오락 영화 답게 정석을 따르는 시원한 전개 그리고
수준 높게 연출된 액션씬이 이 영화의 매력을 높였습니다

그리고 이 영화를 흥행으로 이끄는 데 가장 큰 역할을
한 요소는 매력적인 악역에 있다고 생각합니다

배우에 열연 뿐만 아니라 캐릭터 자체가
인상 깊었기에 그랬던 것 같습니다

대다수의 액션 영화들과는 다르게 각본 또한
섬세하게 짜여진 몰입도 높은 좋은 작품 이었습니다",3.5
캐릭터들의 미묘한 감정선과 쫄깃한 액션은 역시 1편을 따라올 수 없다 ㅎㅎ + 혼자왔니? 어아직 솔로야 를 들었을때 쾌감이란,5
눈 감고 귀 막느라 본 건 별로 없지만,2
멧돼지 같은 새끼,4.5
군더더기 없는 오락 영화,3.5
어린이에겐 자비로우나 여자는 끼고 노는 민중의 지팡이의 모습 모순되지 않나요?,2
흑룡파는 그렇게 레전드가 되었다,4
"죽이는 영화. 작품성을 넘어서는 캐릭터의 힘.
클리셰라도 이렇게 작정하고 만들면 따라갈 수 밖에 없다.",3.5
다시봐도 질리지가 않는 국밥 같은 영화,4.5
어? 나 한국영화 좋아하네?ㅋㅋ,4
"그냥 조선족 배우들 많은데, 왜 굳이 중국어 못하는 한국사람들을 다 배우로 썼는지 중국어 들을때마다 확확깸. 차라리 이수근님이 더 잘하겠다.",3.5
"불필요한 건 다 빼고, 필요한 것만 한 주먹에 담아",3.5
"2에 비해 뭔가 인물도 많고, 얘기도 많고.. 여기서는 형사가 깡패같은 게 아니라 진짜 깡패같다. 개인적으론 2가 훨씬 간결, 깔끔, 통쾌하다.",2.5
